craftsman,category,equipmentLevel,craftLevel,equipmentName,materialName,quantity
防具職人,からだ下,Lv43,Lv43,鉄壁のよろい下,アステライト鉱石,5
防具職人,からだ下,Lv43,Lv43,鉄壁のよろい下,カチコチくるみ,30
防具職人,からだ下,Lv43,Lv43,鉄壁のよろい下,メタルのカケラ,1
防具職人,からだ下,Lv43,Lv43,鉄壁のよろい下,プラチナこうせき,30
防具職人,からだ下,Lv43,Lv43,鉄壁のよろい下,ようせいのひだね,5
防具職人,腕,Lv43,Lv43,鉄壁のグローブ,アステライト鉱石,5
防具職人,腕,Lv43,Lv43,鉄壁のグローブ,みがきずな,30
防具職人,腕,Lv43,Lv43,鉄壁のグローブ,シャークスキン,30
防具職人,腕,Lv43,Lv43,鉄壁のグローブ,どうのこうせき,30
防具職人,腕,Lv43,Lv43,鉄壁のグローブ,ようせいのひだね,5
防具職人,足,Lv43,Lv43,鉄壁のすねあて,アステライト鉱石,5
防具職人,足,Lv43,Lv43,鉄壁のすねあて,つけもの石,30
防具職人,足,Lv43,Lv43,鉄壁のすねあて,ヘビーメタル,10
防具職人,足,Lv43,Lv43,鉄壁のすねあて,ぎんのこうせき,30
防具職人,足,Lv43,Lv43,鉄壁のすねあて,ようせいのひだね,5
防具職人,頭,Lv43,Lv43,砂海のターバン,アステライト鉱石,5
防具職人,頭,Lv43,Lv43,砂海のターバン,大地の羽毛,1
防具職人,頭,Lv43,Lv43,砂海のターバン,青い宝石,20
防具職人,頭,Lv43,Lv43,砂海のターバン,コットン草,30
防具職人,頭,Lv43,Lv43,砂海のターバン,ようせいのひだね,5
防具職人,からだ上,Lv43,Lv43,砂海のころも上,アステライト鉱石,5
防具職人,からだ上,Lv43,Lv43,砂海のころも上,ヤシの実,30
防具職人,からだ上,Lv43,Lv43,砂海のころも上,みがきずな,30
防具職人,からだ上,Lv43,Lv43,砂海のころも上,シルク草,30
防具職人,からだ上,Lv43,Lv43,砂海のころも上,ようせいのひだね,5
防具職人,からだ下,Lv43,Lv43,砂海のころも下,アステライト鉱石,5
防具職人,からだ下,Lv43,Lv43,砂海のころも下,サンドフルーツ,10
防具職人,からだ下,Lv43,Lv43,砂海のころも下,ネコずな,30
防具職人,からだ下,Lv43,Lv43,砂海のころも下,かがやきそう,20
防具職人,からだ下,Lv43,Lv43,砂海のころも下,ようせいのひだね,5
防具職人,腕,Lv43,Lv43,砂海のグローブ,アステライト鉱石,5
防具職人,腕,Lv43,Lv43,砂海のグローブ,ネコずな,30
防具職人,腕,Lv43,Lv43,砂海のグローブ,よるのとばり,20
防具職人,腕,Lv43,Lv43,砂海のグローブ,麻の糸,30
防具職人,腕,Lv43,Lv43,砂海のグローブ,ようせいのひだね,5
防具職人,足,Lv43,Lv43,砂海のくつ,アステライト鉱石,5
防具職人,足,Lv43,Lv43,砂海のくつ,サバンナの水,30
防具職人,足,Lv43,Lv43,砂海のくつ,みがきずな,30
防具職人,足,Lv43,Lv43,砂海のくつ,かがやきそう,30
防具職人,足,Lv43,Lv43,砂海のくつ,ようせいのひだね,5
防具職人,盾,Lv43,Lv43,ブルームシールド,アステライト鉱石,5
防具職人,盾,Lv43,Lv43,ブルームシールド,スライムおしゃれ花,20
防具職人,盾,Lv43,Lv43,ブルームシールド,花のみつ,30
防具職人,盾,Lv43,Lv43,ブルームシールド,サバンナの水,30
防具職人,盾,Lv43,Lv43,ブルームシールド,ようせいのひだね,5
防具職人,盾,Lv43,Lv43,雷竜の大盾,アステライト鉱石,5
防具職人,盾,Lv43,Lv43,雷竜の大盾,大地の羽毛,1
防具職人,盾,Lv43,Lv43,雷竜の大盾,いかずちのたま,5
防具職人,盾,Lv43,Lv43,雷竜の大盾,ドラゴンのホネ,10
防具職人,盾,Lv43,Lv43,雷竜の大盾,ようせいのひだね,5
防具職人,頭,Lv44,Lv44,シュバリエハット,アステライト鉱石,5
防具職人,頭,Lv44,Lv44,シュバリエハット,赤いサンゴ,30
防具職人,頭,Lv44,Lv44,シュバリエハット,かぜきりのはね,2
防具職人,頭,Lv44,Lv44,シュバリエハット,ふさふさの毛皮,30
防具職人,頭,Lv44,Lv44,シュバリエハット,ようせいのひだね,5
防具職人,からだ上,Lv44,Lv44,シュバリエメイル上,アステライト鉱石,5
防具職人,からだ上,Lv44,Lv44,シュバリエメイル上,神秘の鋼線,1
防具職人,からだ上,Lv44,Lv44,シュバリエメイル上,ヘビーメタル,15
防具職人,からだ上,Lv44,Lv44,シュバリエメイル上,ぎんのこうせき,20
防具職人,からだ上,Lv44,Lv44,シュバリエメイル上,ようせいのひだね,5
防具職人,からだ下,Lv44,Lv44,シュバリエメイル下,アステライト鉱石,5
防具職人,からだ下,Lv44,Lv44,シュバリエメイル下,炎魔の焼け石,1
防具職人,からだ下,Lv44,Lv44,シュバリエメイル下,プラチナこうせき,20
防具職人,からだ下,Lv44,Lv44,シュバリエメイル下,炎の樹木,20
防具職人,からだ下,Lv44,Lv44,シュバリエメイル下,ようせいのひだね,5
防具職人,腕,Lv44,Lv44,シュバリエグローブ,アステライト鉱石,5
防具職人,腕,Lv44,Lv44,シュバリエグローブ,げんませき,1
防具職人,腕,Lv44,Lv44,シュバリエグローブ,ドラゴンのホネ,10
防具職人,腕,Lv44,Lv44,シュバリエグローブ,プラチナこうせき,30
防具職人,腕,Lv44,Lv44,シュバリエグローブ,ようせいのひだね,5
防具職人,足,Lv44,Lv44,シュバリエグリーブ,アステライト鉱石,5
防具職人,足,Lv44,Lv44,シュバリエグリーブ,神秘の鋼線,1
防具職人,足,Lv44,Lv44,シュバリエグリーブ,ヘビーメタル,15
防具職人,足,Lv44,Lv44,シュバリエグリーブ,ぎんのこうせき,20
防具職人,足,Lv44,Lv44,シュバリエグリーブ,ようせいのひだね,5
防具職人,頭,Lv44,Lv44,機工博士のぼうし,アステライト鉱石,5
防具職人,頭,Lv44,Lv44,機工博士のぼうし,烈風石,1
防具職人,頭,Lv44,Lv44,機工博士のぼうし,かがみ石,20
防具職人,頭,Lv44,Lv44,機工博士のぼうし,シルク草,20
防具職人,頭,Lv44,Lv44,機工博士のぼうし,ようせいのひだね,5
防具職人,からだ上,Lv44,Lv44,機工博士のコート上,アステライト鉱石,5
防具職人,からだ上,Lv44,Lv44,機工博士のコート上,幻獣のホネ,1
防具職人,からだ上,Lv44,Lv44,機工博士のコート上,ゴールドストーン,10
防具職人,からだ上,Lv44,Lv44,機工博士のコート上,ヤシの実,30
防具職人,からだ上,Lv44,Lv44,機工博士のコート上,ようせいのひだね,5
防具職人,からだ下,Lv44,Lv44,機工博士のコート下,アステライト鉱石,5
防具職人,からだ下,Lv44,Lv44,機工博士のコート下,ビッグサボテン,1
防具職人,からだ下,Lv44,Lv44,機工博士のコート下,よるのとばり,15
防具職人,からだ下,Lv44,Lv44,機工博士のコート下,きれいな枝,30
防具職人,からだ下,Lv44,Lv44,機工博士のコート下,ようせいのひだね,5
防具職人,腕,Lv44,Lv44,機工博士のグローブ,アステライト鉱石,5
防具職人,腕,Lv44,Lv44,機工博士のグローブ,ドワチャカオイル,1
防具職人,腕,Lv44,Lv44,機工博士のグローブ,ゴールドストーン,20
防具職人,腕,Lv44,Lv44,機工博士のグローブ,シルク草,20
防具職人,腕,Lv44,Lv44,機工博士のグローブ,ようせいのひだね,5
防具職人,足,Lv44,Lv44,機工博士のくつ,アステライト鉱石,5
防具職人,足,Lv44,Lv44,機工博士のくつ,激震のキバ,1
防具職人,足,Lv44,Lv44,機工博士のくつ,カチコチくるみ,25
防具職人,足,Lv44,Lv44,機工博士のくつ,緑の宝石,20
防具職人,足,Lv44,Lv44,機工博士のくつ,ようせいのひだね,5
防具職人,盾,Lv44,Lv44,鉄壁の大盾,アステライト鉱石,5
防具職人,盾,Lv44,Lv44,鉄壁の大盾,かがみ石,30
防具職人,盾,Lv44,Lv44,鉄壁の大盾,メタルのカケラ,2
防具職人,盾,Lv44,Lv44,鉄壁の大盾,てっこうせき,30
防具職人,盾,Lv44,Lv44,鉄壁の大盾,ようせいのひだね,5
防具職人,頭,Lv45,Lv45,ヴァルハラヘルム,アステライト鉱石,10
防具職人,頭,Lv45,Lv45,ヴァルハラヘルム,ドラゴンのツノ,1
防具職人,頭,Lv45,Lv45,ヴァルハラヘルム,ドラゴンのホネ,10
防具職人,頭,Lv45,Lv45,ヴァルハラヘルム,ぎんのこうせき,15
防具職人,頭,Lv45,Lv45,ヴァルハラヘルム,ようせいのひだね,5
防具職人,からだ上,Lv45,Lv45,ヴァルハラメイル上,アステライト鉱石,10
防具職人,からだ上,Lv45,Lv45,ヴァルハラメイル上,炎魔の焼け石,1
防具職人,からだ上,Lv45,Lv45,ヴァルハラメイル上,黄金の飾りよろい上,1
防具職人,からだ上,Lv45,Lv45,ヴァルハラメイル上,ぎんのこうせき,30
防具職人,からだ上,Lv45,Lv45,ヴァルハラメイル上,ようせいのひだね,5
防具職人,からだ下,Lv45,Lv45,ヴァルハラメイル下,アステライト鉱石,10
防具職人,からだ下,Lv45,Lv45,ヴァルハラメイル下,とこしえの虹,1
防具職人,からだ下,Lv45,Lv45,ヴァルハラメイル下,大きなホネ,10
防具職人,からだ下,Lv45,Lv45,ヴァルハラメイル下,大きな化石,10
防具職人,からだ下,Lv45,Lv45,ヴァルハラメイル下,ようせいのひだね,5
防具職人,腕,Lv45,Lv45,ヴァルハラグローブ,アステライト鉱石,10
防具職人,腕,Lv45,Lv45,ヴァルハラグローブ,いかずちのたま,1
防具職人,腕,Lv45,Lv45,ヴァルハラグローブ,ヘビーメタル,5
防具職人,腕,Lv45,Lv45,ヴァルハラグローブ,大きなうろこ,30
防具職人,腕,Lv45,Lv45,ヴァルハラグローブ,ようせいのひだね,5
防具職人,足,Lv45,Lv45,ヴァルハラグリーブ,アステライト鉱石,10
防具職人,足,Lv45,Lv45,ヴァルハラグリーブ,神秘の鋼線,1
防具職人,足,Lv45,Lv45,ヴァルハラグリーブ,まじゅうのホネ,10
防具職人,足,Lv45,Lv45,ヴァルハラグリーブ,ぎんのこうせき,30
防具職人,足,Lv45,Lv45,ヴァルハラグリーブ,ようせいのひだね,5
防具職人,頭,Lv45,Lv45,レギオンヘルム,アステライト鉱石,10
防具職人,頭,Lv45,Lv45,レギオンヘルム,炎魔の焼け石,1
防具職人,頭,Lv45,Lv45,レギオンヘルム,ふさふさの毛皮,20
防具職人,頭,Lv45,Lv45,レギオンヘルム,ゴールドストーン,20
防具職人,頭,Lv45,Lv45,レギオンヘルム,ようせいのひだね,5
防具職人,からだ上,Lv45,Lv45,レギオンメイル上,アステライト鉱石,10
防具職人,からだ上,Lv45,Lv45,レギオンメイル上,とこしえの虹,1
防具職人,からだ上,Lv45,Lv45,レギオンメイル上,赤いサンゴ,20
防具職人,からだ上,Lv45,Lv45,レギオンメイル上,ゴールドストーン,20
防具職人,からだ上,Lv45,Lv45,レギオンメイル上,ようせいのひだね,5
防具職人,からだ下,Lv45,Lv45,レギオンメイル下,アステライト鉱石,10
防具職人,からだ下,Lv45,Lv45,レギオンメイル下,激震のキバ,1
防具職人,からだ下,Lv45,Lv45,レギオンメイル下,幻獣の皮,3
防具職人,からだ下,Lv45,Lv45,レギオンメイル下,おうごんのかけら,30
防具職人,からだ下,Lv45,Lv45,レギオンメイル下,ようせいのひだね,5
防具職人,腕,Lv45,Lv45,レギオングローブ,アステライト鉱石,10
防具職人,腕,Lv45,Lv45,レギオングローブ,宵闇のジェル,1
防具職人,腕,Lv45,Lv45,レギオングローブ,黄金の飾りこて,1
防具職人,腕,Lv45,Lv45,レギオングローブ,よごれたほうたい,15
防具職人,腕,Lv45,Lv45,レギオングローブ,ようせいのひだね,5
防具職人,足,Lv45,Lv45,レギオングリーブ,アステライト鉱石,10
防具職人,足,Lv45,Lv45,レギオングリーブ,ドラゴンのホネ,1
防具職人,足,Lv45,Lv45,レギオングリーブ,黄金の飾りくつ,1
防具職人,足,Lv45,Lv45,レギオングリーブ,まじゅうの皮,5
防具職人,足,Lv45,Lv45,レギオングリーブ,ようせいのひだね,5
防具職人,盾,Lv45,Lv45,鷲王の盾,アステライト鉱石,10
防具職人,盾,Lv45,Lv45,鷲王の盾,天使のソーマ,5
防具職人,盾,Lv45,Lv45,鷲王の盾,ナドラダイト鉱石,5
防具職人,盾,Lv45,Lv45,鷲王の盾,プラチナこうせき,30
防具職人,盾,Lv45,Lv45,鷲王の盾,ようせいのひだね,5
防具職人,盾,Lv45,Lv45,重装兵の大盾,アステライト鉱石,10
防具職人,盾,Lv45,Lv45,重装兵の大盾,宵闇のジェル,1
防具職人,盾,Lv45,Lv45,重装兵の大盾,黄金の飾り盾,1
防具職人,盾,Lv45,Lv45,重装兵の大盾,ナドラダイト鉱石,5
防具職人,盾,Lv45,Lv45,重装兵の大盾,ようせいのひだね,5
防具職人,頭,Lv60,Lv60,ネヴァンヘルム,デモニウム鉱石,5
防具職人,頭,Lv60,Lv60,ネヴァンヘルム,たそがれゴケ,2
防具職人,頭,Lv60,Lv60,ネヴァンヘルム,ときのすいしょう,10
防具職人,頭,Lv60,Lv60,ネヴァンヘルム,ブラックパール,20
防具職人,頭,Lv60,Lv60,ネヴァンヘルム,ようせいのひだね,5
防具職人,からだ上,Lv60,Lv60,ネヴァンメイル上,デモニウム鉱石,5
防具職人,からだ上,Lv60,Lv60,ネヴァンメイル上,大地の羽毛,1
防具職人,からだ上,Lv60,Lv60,ネヴァンメイル上,げんませき,10
防具職人,からだ上,Lv60,Lv60,ネヴァンメイル上,きよめの水,10
防具職人,からだ上,Lv60,Lv60,ネヴァンメイル上,ようせいのひだね,5
防具職人,からだ下,Lv60,Lv60,ネヴァンメイル下,デモニウム鉱石,5
防具職人,からだ下,Lv60,Lv60,ネヴァンメイル下,烈風石,2
防具職人,からだ下,Lv60,Lv60,ネヴァンメイル下,大地の羽毛,5
防具職人,からだ下,Lv60,Lv60,ネヴァンメイル下,サバンナの水,20
防具職人,からだ下,Lv60,Lv60,ネヴァンメイル下,ようせいのひだね,5
防具職人,腕,Lv60,Lv60,ネヴァングラブ,デモニウム鉱石,5
防具職人,腕,Lv60,Lv60,ネヴァングラブ,大地の羽毛,2
防具職人,腕,Lv60,Lv60,ネヴァングラブ,宵闇のジェル,5
防具職人,腕,Lv60,Lv60,ネヴァングラブ,暗黒の樹木,10
防具職人,腕,Lv60,Lv60,ネヴァングラブ,ようせいのひだね,5
防具職人,足,Lv60,Lv60,ネヴァングリーブ,デモニウム鉱石,5
防具職人,足,Lv60,Lv60,ネヴァングリーブ,烈風石,2
防具職人,足,Lv60,Lv60,ネヴァングリーブ,大地の羽毛,5
防具職人,足,Lv60,Lv60,ネヴァングリーブ,つけもの石,20
防具職人,足,Lv60,Lv60,ネヴァングリーブ,ようせいのひだね,5
防具職人,頭,Lv60,Lv60,ガナドールバンド,デモニウム鉱石,5
防具職人,頭,Lv60,Lv60,ガナドールバンド,大地の羽毛,2
防具職人,頭,Lv60,Lv60,ガナドールバンド,やわらかウール,5
防具職人,頭,Lv60,Lv60,ガナドールバンド,スライムおしゃれ花,20
防具職人,頭,Lv60,Lv60,ガナドールバンド,ようせいのひだね,5
防具職人,からだ上,Lv60,Lv60,ガナドールスーツ上,デモニウム鉱石,5
防具職人,からだ上,Lv60,Lv60,ガナドールスーツ上,宵闇のジェル,1
防具職人,からだ上,Lv60,Lv60,ガナドールスーツ上,まじゅうの皮,10
防具職人,からだ上,Lv60,Lv60,ガナドールスーツ上,ふしぎな海草,10
防具職人,からだ上,Lv60,Lv60,ガナドールスーツ上,ようせいのひだね,5
防具職人,からだ下,Lv60,Lv60,ガナドールスーツ下,デモニウム鉱石,5
防具職人,からだ下,Lv60,Lv60,ガナドールスーツ下,暗夜の魔石,1
防具職人,からだ下,Lv60,Lv60,ガナドールスーツ下,大地の羽毛,10
防具職人,からだ下,Lv60,Lv60,ガナドールスーツ下,小さなホネ,10
防具職人,からだ下,Lv60,Lv60,ガナドールスーツ下,ようせいのひだね,5
防具職人,腕,Lv60,Lv60,ガナドールグローブ,デモニウム鉱石,5
防具職人,腕,Lv60,Lv60,ガナドールグローブ,たそがれゴケ,1
防具職人,腕,Lv60,Lv60,ガナドールグローブ,げんませき,10
防具職人,腕,Lv60,Lv60,ガナドールグローブ,こうもりのはね,10
防具職人,腕,Lv60,Lv60,ガナドールグローブ,ようせいのひだね,5
防具職人,足,Lv60,Lv60,ガナドールブーツ,デモニウム鉱石,5
防具職人,足,Lv60,Lv60,ガナドールブーツ,暗夜の魔石,2
防具職人,足,Lv60,Lv60,ガナドールブーツ,せいじゃのはい,5
防具職人,足,Lv60,Lv60,ガナドールブーツ,暗黒の樹木,10
防具職人,足,Lv60,Lv60,ガナドールブーツ,ようせいのひだね,5
防具職人,盾,Lv60,Lv60,ブルバックラー,デモニウム鉱石,5
防具職人,盾,Lv60,Lv60,ブルバックラー,大地の羽毛,2
防具職人,盾,Lv60,Lv60,ブルバックラー,せいれいせき,5
防具職人,盾,Lv60,Lv60,ブルバックラー,ゴールドストーン,10
防具職人,盾,Lv60,Lv60,ブルバックラー,ようせいのひだね,5
防具職人,盾,Lv60,Lv60,魔界の大盾,デモニウム鉱石,5
防具職人,盾,Lv60,Lv60,魔界の大盾,まじゅうのツノ,2
防具職人,盾,Lv60,Lv60,魔界の大盾,げんませき,10
防具職人,盾,Lv60,Lv60,魔界の大盾,小さなうろこ,10
